time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
99.0,0.6003543187009064,0.6,76.47916825599968,83.70409449115395,64.80987352058291,88.76117790788412,93.47332055047154,55.49986636936664,83.66794548295438,51.166376057267186,0.6003543187009064,0.8147590484408184,0.6889662523408161,0.6031173651976882,0.6003135787599823,0.6003464420143676,0.6003515577004473,820.5888279113849,820.740830366498,809.6354968287517,1.0213712332477809e+19,1.169172278154628e+19,0.03543187009064086
100.0,0.600364639042701,0.6,76.66584437079727,83.74096015766263,64.7223851673305,88.93783191889524,93.52185049951076,55.30664936006069,83.60466196499765,50.97363066971302,0.600364639042701,0.812049156939279,0.6861980367673545,0.6028153140363497,0.6003259043838991,0.6003570869388112,0.6003619458011515,820.5201468418621,820.6377678988632,809.5693196409973,1.0213760954925214e+19,1.1691588798744136e+19,0.03646390427010093
101.0,0.6003746021413211,0.6,76.85343955941498,83.77751761600375,64.63435618504882,89.11495993584394,93.56926116645336,55.113542440533635,83.53940997384488,50.781217250227925,0.6003746021413211,0.8093736452153947,0.6835166216121595,0.6025474560433186,0.6003376455419757,0.6003673270637866,0.6003719942221442,820.4530585774914,820.5371300328321,809.5046863987204,1.021380957088841e+19,1.16914548231943e+19,0.03746021413211231
102.0,0.60038416878213,0.6,77.04196689017117,83.81377997174859,64.54580618366599,89.29257286638021,93.61556740030646,54.92056505680084,83.47221127264201,50.589160594344136,0.60038416878213,0.8067320739388044,0.6809192832540861,0.6023100046829801,0.6003488569176735,0.600377178667549,0.6003816559917249,820.3875294657348,820.4388583940382,809.4415625591142,1.0213858180414132e+19,1.169132085476937e+19,0.038416878212998995
103.0,0.6003934428254482,0.6,77.23144248612225,83.84976285248995,64.45675857290625,89.4706840917468,93.66078659817576,54.72774005234241,83.40309134982526,50.39748975932598,0.6003934428254482,0.8041240095671456,0.6784033837505721,0.6020995903145161,0.6003595845240304,0.6003866722903577,0.6003909859026649,820.3235257759958,820.3428962750872,809.3799140482494,1.021390678354686e+19,1.169118689334813e+19,0.03934428254481759
104.0,0.6004025172074857,0.6,77.42187789566815,83.88547793328762,64.36723101064563,89.64930305927992,93.70493221953511,54.5350849956274,83.33207009844482,50.206227141618726,0.6004025172074857,0.8015490255787953,0.6759663713806724,0.6019132256932717,0.6003698945448424,0.6003959056597513,0.600400100509978,820.2610147352513,820.2491885686785,809.3197073200927,1.0213955380316144e+19,1.1691052938850318e+19,0.04025172074857419
105.0,0.6004113136014918,0.6,77.61327878125012,83.92093196809292,64.2772339053452,89.82843446284532,93.74801293686032,54.34261080920696,83.2591603782028,50.01538661420345,0.6004113136014918,0.7990067010472833,0.6736057746392705,0.6017482523576678,0.6003798386399347,0.6004049002830322,0.60040897291488,820.1999634256725,820.1576816875531,809.260909402282,1.0214003970749534e+19,1.1690918991201149e+19,0.041131360149182505
106.0,0.6004199916782431,0.6,77.80566061027348,83.95613983571529,64.18678980246186,90.00809092372656,93.79004540219903,54.15033942759037,83.18438682816922,49.82499613165855,0.6004199916782431,0.796496620239207,0.6713191989329778,0.6016023021486553,0.6003894536500728,0.6004136756185099,0.6004176569022192,820.140339072142,820.068323444851,809.2034879269287,1.0214052554875843e+19,1.1690785050322379e+19,0.04199916782431368
107.0,0.6004285054874114,0.6,77.99902511127293,83.99110484048724,64.09590409621596,90.18827370852232,93.83103486075997,53.95827713906765,83.10775739066302,49.63506372570991,0.6004285054874114,0.7940183742999004,0.6691043284824963,0.6014732801397942,0.600398799404846,0.6004223135559493,0.6004262221010951,820.0821101906365,819.9810630409022,809.1474111519705,1.0214101132708129e+19,1.169065111617898e+19,0.0428505487411468
108.0,0.6004368863223143,0.6,78.1933818358928,84.02583695873618,64.00459214225411,90.36899059563875,93.87099321857094,53.766439262032506,83.02928978316486,49.445608887076375,0.6004368863223143,0.7915715586710097,0.6669589177079582,0.6013593133899315,0.600407901956047,0.6004307909170463,0.600434625858426,820.0252448177135,819.8958509677091,809.0926479761227,1.0214149704267897e+19,1.1690517188712755e+19,0.04368863223143116
