time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
23.0,0.9994885627658677,0.983,77.81369664998492,77.84973261291161,77.7615545051638,77.70485986089334,77.82041816007113,77.79634779558982,77.83492636000737,77.77735241713235,0.9994885627658677,0.999963376781062,0.9999128446867124,0.9997531364860286,0.9996112451738123,0.9995171878590798,0.9995000412808879,832.3919793419115,830.2194615977951,814.348601820805,1.0211272489116903e+19,1.1698433415291365e+19,1.6488562765867742
24.0,0.9994482370816461,0.984,77.81428525574738,77.85189158767461,77.75988731249235,77.70073184575885,77.82130411419784,77.79618657131213,77.83644413687288,77.77637569863582,0.9994482370816461,0.9999571215819514,0.9998989600999363,0.9997219219460085,0.9995728206387464,0.9994771201978443,0.9994595513792821,832.3911761321914,830.2191069716456,814.348492439003,1.02112725540877e+19,1.1698433236881967e+19,1.544823708164611
25.0,0.9994075512516408,0.985,77.8148747054045,77.85405082018114,77.75821967185475,77.69660303806886,77.8221904295613,77.79602569674607,77.83796193760354,77.7753980403184,0.9994075512516408,0.9999504331336132,0.9998842429616505,0.9996896864344349,0.9995338297994615,0.9994366642680884,0.9994187390175604,832.3903525458678,830.2187267321282,814.3483702081897,1.021127262400919e+19,1.1698433044869362e+19,1.4407551251640838
26.0,0.9993665507328154,0.986,77.81546499942196,77.85621030996553,77.75655158278532,77.69247344154864,77.82307710575405,77.7958651716588,77.83947976231575,77.77441944183083,0.9993665507328154,0.9999433127098374,0.9998687088980444,0.9996565054140171,0.9994943355460925,0.9993958675289701,0.9993776454476234,832.389509258237,830.2183213197369,814.3482349943264,1.0211272698921488e+19,1.1698432839142291e+19,1.3366550732815452
27.0,0.9993252775538398,0.987,77.81605613779975,77.85837005679495,77.75488304563332,77.68834305666387,77.82396414300892,77.79570499674882,77.84099761066027,77.7734399044537,0.9993252775538398,0.9999357621134327,0.9998523743942638,0.9996224508011462,0.9994543954515924,0.9993547736646056,0.9993363074282222,832.38864694207,830.2178911845783,814.3480867168045,1.0211272778859432e+19,1.1698432619603988e+19,1.232527755383983
28.0,0.9992837705402771,0.988,77.81664812106173,77.86053006090224,77.75321406133007,77.68421188527718,77.82485154056921,77.79554517189972,77.84251548298634,77.77245942807058,0.9992837705402771,0.9999277836270395,0.9998352566625315,0.9995875909861668,0.99941406229517,0.9993134229044845,0.99929475812974,832.3877662637965,830.2174367858456,814.3479253415774,1.0211272863852993e+19,1.1698432386171042e+19,1.1283770540277072
29.0,0.9992420655051208,0.989,77.81724094775272,77.86269032205455,77.75154462975915,77.68007992925122,77.82573929919162,77.79538569664582,77.84403337929398,77.77147801279789,0.9992420655051208,0.9999193799679543,0.9998173735227741,0.999551990880916,0.9993733845183378,0.9992718523207795,0.9992530278769487,832.3868678807844,830.216958591078,814.3477508752164,1.0211272953927645e+19,1.1698432138772353e+19,1.0242065505120856
30.0,0.9992001954674964,0.99,77.8178346192115,77.86485084001906,77.74987475185189,77.67594719044864,77.826627417712,77.79522657075431,77.8455512991175,77.7704956592177,0.9992001954674964,0.9999105542465058,0.9997987432943498,0.9995157119869894,0.9993324066229038,0.9992300960930571,0.9992111447103323,832.3859524393334,830.2164570752795,814.3475633597502,1.021127304910473e+19,1.1698431877348182e+19,0.9200195467496397
31.0,0.999158225418819,0.9805,77.81842063764343,77.86700834888033,77.74820933102164,77.67182286474853,77.82751280931988,77.79506447266321,77.84706871928647,77.76952205890557,0.999158225418819,0.9999013100827536,0.9997793850826683,0.999478813851846,0.9992911729944187,0.9991881972107652,0.9991691476394298,832.3850206842519,830.2159327225617,814.34736286821,1.0211273149400273e+19,1.1698431601853364e+19,1.8658225418819008
32.0,0.9991162037884042,0.971,77.81899897539988,77.86916285655461,77.74654840382281,77.66770705459639,77.82839545061579,77.79489938293118,77.8485856407322,77.76855724230408,0.9991162037884042,0.9998916518639337,0.9997593194051101,0.9994413565357171,0.999249733280755,0.9991462142755738,0.9991271018752891,832.384073583982,830.2153860381211,814.3471495013906,1.0211273254822427e+19,1.1698431312264333e+19,2.811620378840418
33.0,0.9990741664533538,0.9615,77.81956960430834,77.8713143707253,77.74489200529642,77.66359986336901,77.82927531779278,77.79473128281533,77.85010206275619,77.76760124131106,0.9990741664533538,0.9998815844219343,0.9997385673734538,0.9994033978401535,0.9992081343345455,0.999104190109461,0.9990850425721973,832.3831120382018,830.2148175498853,814.3469233856974,1.0211273365374507e+19,1.1698431008570814e+19,3.7574166453353763
34.0,0.999032144857093,0.952,77.82013249526499,77.87346289977431,77.74324017339386,77.65950139537453,77.83015238663647,77.7945601534564,77.85161798535846,77.76665408776607,0.999032144857093,0.9998711129440746,0.9997171504691351,0.9993649928399564,0.9991664192562983,0.9990621595850513,0.9990429989212201,832.3821368699226,830.2142278022297,814.3466846710135,1.0211273481055793e+19,1.1698430690773596e+19,4.703214485709307
