time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
913.0,0.9988462287613715,1.0,180.0,130.69848706126214,0.0,180.0,65.20403497219085,0.0,0.0,22.397152990102768,0.9988462287613715,0.999260790943689,0.9988465932791276,0.9988365605079651,0.9988418644955149,0.9988451573929268,0.9988471933067458,832.3593067743961,830.1840298954013,814.3288491121223,1.0211191878810614e+19,1.1698656074855944e+19,-0.1153771238628476
914.0,0.9988454785858147,1.0,180.0,130.7404393695295,0.0,180.0,65.12386627793312,0.0,0.0,22.504151210188866,0.9988454785858147,0.9992555677087598,0.9988466231979097,0.9988377686494536,0.9988434223667261,0.9988477456730553,0.9988615059313039,832.35931262404,830.1839972560605,814.3288239361269,1.0211192028868426e+19,1.1698655681565729e+19,-0.11545214141852611
915.0,0.9988492338898369,1.0,180.0,130.78235384374858,0.0,180.0,65.04374569952488,0.0,0.0,22.611308693885803,0.9988492338898369,0.9992504135893657,0.9988466597491238,0.9988388695109152,0.9988446143545961,0.9988481108415285,0.9988501745683891,832.3593056481284,830.1839666668375,814.3287998969878,1.0211192178879668e+19,1.1698655288369668e+19,-0.11507661101630706
916.0,0.9988485578593493,1.0,180.0,130.82398275211455,0.0,180.0,64.96342923045158,0.0,0.0,22.71820166707039,0.9988485578593493,0.9992453599697505,0.9988467826370908,0.9988401580213462,0.9988462508418138,0.9988507721711549,0.9988645558771911,832.3593151618445,830.1839379991369,814.3287769907259,1.021119232853261e+19,1.1698654896123378e+19,-0.11514421406506603
917.0,0.9988523663301645,1.0,180.0,130.8655723400414,0.0,180.0,64.88315981924534,0.0,0.0,22.825250536203384,0.9988523663301645,0.9992403741542433,0.9988469113095216,0.9988413376436412,0.9988475179028273,0.9988512032469606,0.9988532957252224,832.3593117452999,830.1839113462804,814.3287552040256,1.0211192478130964e+19,1.169865450399333e+19,-0.11476336698355016
918.0,0.99885177452296,1.0,180.0,130.90687862336637,0.0,180.0,64.8026970654726,0.0,0.0,22.932037830352783,0.99885177452296,0.9992354874041706,0.9988471251530421,0.9988427022848337,0.9988492239769285,0.9988539193033976,0.9988676761134279,832.3593246651271,830.1838865736352,814.3287345323583,1.0211192627364358e+19,1.169865411283143e+19,-0.11482254770399658
919.0,0.9988556675832536,1.0,180.0,130.9481458246708,0.0,180.0,64.72228192090988,0.0,0.0,23.03898048400879,0.9988556675832536,0.9992306675148228,0.998847344823012,0.9988439598426815,0.9988505669857349,0.998854439278607,0.9988565751093851,832.3593248923693,830.1838637789562,814.328714961886,1.0211192776531935e+19,1.1698653721816695e+19,-0.11443324167463853
920.0,0.9988551619616335,1.0,180.0,130.98912902101875,0.0,180.0,64.64167318046093,0.0,0.0,23.145659431815147,0.9988551619616335,0.9992259457989379,0.998847649801196,0.9988454043462014,0.9988523543348042,0.998857251759024,0.9988710915628888,832.3593415927853,830.1838428419734,814.3286964884288,1.0211192925322936e+19,1.1698653331802083e+19,-0.11448380383665135
921.0,0.9988591336066287,1.0,180.0,131.03007185384632,0.0,180.0,64.56111108064651,0.0,0.0,23.25249047577381,0.9988591336066287,0.9992212898673585,0.9988479602523456,0.9988467417367121,0.9988537780186051,0.9988578517740603,0.9988600216307503,832.3593455187688,830.1838238650814,814.3286790991974,1.0211193074038395e+19,1.169865294196143e+19,-0.11408663933712981
922.0,0.9988586996703601,1.0,180.0,131.07073132619263,0.0,180.0,64.48035633862018,0.0,0.0,23.35905809700489,0.9988586996703601,0.9992167309031138,0.9988483553158374,0.9988482648202869,0.9988556426886889,0.9988607337980442,0.9988745834884956,832.3593657808669,830.183806721098,814.3286627908027,1.021119322236894e+19,1.169865255314388e+19,-0.11413003296398827
